date_time,point_id,field,latitude,longitude,easting,northing,soil_moisture,soil_moisture_1,soil_moisture_2,soil_moisture_3,soil_moisture_4,soil_moisture_5,soil_moisture_6
2014-08-04 14:45:00,P_3,Triangular,48.68983,12.85495,342138.4141463364,5395196.732572801,0.18833333333333332,0.158,0.171,0.191,0.215,0.237,0.158
2014-08-04 14:45:00,P_4,Triangular,48.68987,12.85551,342179.7490644064,5395200.019266519,0.23283333333333334,0.268,0.19,0.223,0.19899999999999998,0.253,0.264
2014-08-04 14:45:00,P_5,Triangular,48.68991,12.85606,342220.34802980337,5395203.32695693,0.2001666666666667,0.193,0.19,0.14300000000000002,0.25,0.24600000000000002,0.179
2014-08-04 14:45:00,P_6,Triangular,48.68997,12.85661,342261.0094278493,5395208.857926476,0.17200000000000001,0.154,0.17800000000000002,0.184,0.16899999999999998,0.175,
2014-08-04 14:45:00,P_7,Triangular,48.69049,12.85519,342158.139222121,5395269.594250063,0.206,0.14,0.218,0.16,0.21899999999999997,0.255,0.244
2014-08-04 14:45:00,P_8,Triangular,48.69048,12.85466,342119.1062643272,5395269.580084387,0.16949999999999998,0.195,0.151,0.149,0.154,0.19,0.17800000000000002
2014-08-04 14:45:00,P_9,Triangular,48.69043,12.85408,342076.2687492587,5395265.223778819,0.18300000000000002,0.226,0.15,0.149,0.214,0.18100000000000002,0.17800000000000002
2014-08-04 14:45:00,P_10,Triangular,48.6904,12.85367,342046.00373210694,5395262.738591694,0.2344,0.19699999999999998,0.257,0.182,0.273,0.263,
2014-08-04 14:45:00,P_11,Triangular,48.69103,12.8537,342050.1826654651,5395332.700508639,0.1718333333333333,0.175,0.214,0.156,0.149,0.179,0.158
2014-08-04 11:30:00,P_1,Meteo,48.69474,12.87526,343648.21829589154,5395700.625966839,0.131,0.187,0.124,0.159,0.07400000000000001,0.1,0.142
2014-08-04 11:30:00,P_2,Meteo,48.69459,12.87471,343607.28341088485,5395685.081588648,0.13950000000000004,0.124,0.084,0.10800000000000001,0.201,0.151,0.16899999999999998
2014-08-04 11:30:00,P_3,Meteo,48.69448,12.87426,343573.8304998664,5395673.77831059,0.13183333333333333,0.14300000000000002,0.15,0.13,0.096,0.128,0.14400000000000002
2014-08-04 11:30:00,P_4,Meteo,48.6944,12.8737,343532.3763683194,5395666.035458518,0.13583333333333333,0.125,0.146,0.175,0.115,0.147,0.107
2014-08-04 11:30:00,P_5,Meteo,48.69427,12.87318,343493.7103734204,5395652.653321527,0.13116666666666668,0.107,0.156,0.145,0.124,0.11599999999999999,0.139
2014-08-04 11:30:00,P_6,Meteo,48.69383,12.87351,343516.62853101577,5395603.0701608965,0.13583333333333333,0.125,0.13,0.129,0.12,0.141,0.17
2014-08-04 11:30:00,P_7,Meteo,48.69395,12.87405,343556.7354631771,5395615.299926761,0.13416666666666668,0.083,0.16,0.138,0.141,0.128,0.155
2014-08-04 11:30:00,P_8,Meteo,48.69403,12.8745,343590.09578727704,5395623.2686233865,0.14250000000000002,0.14300000000000002,0.157,0.121,0.171,0.133,0.13
2014-08-04 11:30:00,P_9,Meteo,48.69416,12.87505,343630.96920200135,5395636.589894159,0.14583333333333334,0.12,0.121,0.153,0.13,0.188,0.163
2014-08-04 11:30:00,P_10,Meteo,48.69429,12.87556,343668.8991043061,5395649.99347644,0.12533333333333332,0.105,0.09300000000000001,0.18,0.129,0.128,0.11699999999999999
2014-08-04 12:37:00,P_1,Big,48.69619,12.87457,343601.939985645,5395863.208108766,0.12066666666666666,0.153,0.10800000000000001,0.10800000000000001,0.129,0.11800000000000001,0.10800000000000001
2014-08-04 12:37:00,P_2,Big,48.69608,12.87407,343564.8090926056,5395852.007475163,0.12033333333333335,0.114,0.107,0.11900000000000001,0.11,0.14,0.132
2014-08-04 12:37:00,P_3,Big,48.69598,12.87352,343524.03003494604,5395842.02119973,0.14,0.14,0.14800000000000002,0.133,0.142,0.149,0.128
2014-08-04 12:37:00,P_4,Big,48.69588,12.873,343485.45822887134,5395831.973629616,0.13133333333333333,0.107,0.15,0.126,0.135,0.125,0.145
